datetime,latitude,longitude,pm25,wind_dir,wind_speed,wind_dir_deg
2025-05-31 15:00:00,14.583,121.083,9.788,NW,3.6,315.0
2025-05-31 18:00:00,14.583000000000002,121.083,9.416,ESE,3.6,112.5
2025-05-31 21:00:00,,,,ESE,3.6,112.5
2025-06-01 00:00:00,,,,SSE,3.6,157.5
2025-06-01 00:00:00,,,,SSE,3.6,157.5
2025-06-01 03:00:00,,,,SSW,7.2,202.5
2025-06-01 06:00:00,,,,SSW,7.2,202.5
2025-06-01 09:00:00,14.580588235294117,121.08058823529412,11.188823529411765,WSW,10.8,247.5
2025-06-01 12:00:00,,,,SW,7.2,225.0
2025-06-01 15:00:00,14.57875,121.08,13.386875,SW,3.6,225.0
2025-06-01 18:00:00,14.57875,121.08,33.4575,S,3.6,180.0
2025-06-01 21:00:00,14.57875,121.08,17.10375,CAL,0.0,
2025-06-02 00:00:00,14.57875,121.08,7.217083333333334,S,7.2,180.0
2025-06-02 00:00:00,14.57875,121.08,7.217083333333334,S,7.2,180.0
2025-06-02 03:00:00,14.57875,121.08,11.727916666666667,SSW,10.8,202.5
2025-06-02 06:00:00,14.57875,121.08,20.6175,SSW,10.8,202.5
2025-06-02 09:00:00,14.57875,121.08,16.430416666666666,NNW,3.6,337.5
2025-06-02 12:00:00,14.57875,121.08,10.563333333333334,W,7.2,270.0
2025-06-02 15:00:00,14.57875,121.08,22.94125,ESE,3.6,112.5
2025-06-02 18:00:00,14.57875,121.08,18.054583333333333,SE,3.6,135.0
2025-06-02 21:00:00,14.57875,121.08,6.6575,ESE,3.6,112.5
2025-06-03 00:00:00,14.57875,121.08,7.150833333333334,ESE,7.2,112.5
2025-06-03 00:00:00,14.57875,121.08,7.150833333333334,ESE,7.2,112.5
2025-06-03 03:00:00,14.57875,121.08,9.33625,SSW,7.2,202.5
2025-06-03 06:00:00,14.57875,121.08,19.529999999999998,W,7.2,270.0
2025-06-03 09:00:00,14.57875,121.08,13.752083333333333,S,10.8,180.0
2025-06-03 12:00:00,14.57875,121.08,13.503749999999998,WSW,3.6,247.5
2025-06-03 15:00:00,14.57875,121.08,14.105833333333335,SE,3.6,135.0
2025-06-03 18:00:00,14.57875,121.08,33.36291666666667,CAL,0.0,
2025-06-03 21:00:00,14.57875,121.08,25.11583333333333,NNE,3.6,22.5
2025-06-04 00:00:00,14.57875,121.08,11.885,SSW,3.6,202.5
2025-06-04 00:00:00,14.57875,121.08,11.885,SSW,3.6,202.5
2025-06-04 03:00:00,14.57875,121.08,11.977083333333333,W,7.2,270.0
2025-06-04 06:00:00,14.57875,121.08,20.18916666666667,SSW,10.8,202.5
2025-06-04 09:00:00,14.57875,121.08,21.256249999999998,W,7.2,270.0
2025-06-04 12:00:00,14.57875,121.08,15.802083333333334,SW,3.6,225.0
2025-06-04 15:00:00,14.57875,121.08,20.085416666666667,W,3.6,270.0
2025-06-04 18:00:00,14.57875,121.08,28.232916666666668,WNW,7.2,292.5
2025-06-04 21:00:00,14.57875,121.08,21.004583333333333,ENE,3.6,67.5
2025-06-05 00:00:00,14.580454545454545,121.07999999999998,8.138181818181819,E,7.2,90.0
2025-06-05 00:00:00,14.580454545454545,121.07999999999998,8.138181818181819,E,7.2,90.0
2025-06-05 03:00:00,14.57875,121.08,7.09875,NW,10.8,315.0
2025-06-05 06:00:00,14.578800000000001,121.08,15.9768,W,7.2,270.0
2025-06-05 09:00:00,14.578888888888889,121.08,17.64962962962963,S,3.6,180.0
2025-06-05 12:00:00,14.578888888888889,121.08,15.757407407407406,S,3.6,180.0
2025-06-05 15:00:00,14.578888888888889,121.08,17.118518518518517,E,3.6,90.0
2025-06-05 18:00:00,14.578888888888889,121.08,24.977037037037036,NE,3.6,45.0
2025-06-05 21:00:00,14.578888888888889,121.08,23.793333333333333,S,3.6,180.0
2025-06-06 00:00:00,14.578888888888889,121.08,24.782222222222224,SSE,3.6,157.5
2025-06-06 00:00:00,14.578888888888889,121.08,24.782222222222224,SSE,3.6,157.5
2025-06-06 03:00:00,14.578888888888889,121.08,21.035555555555558,SW,7.2,225.0
2025-06-06 06:00:00,14.578888888888889,121.08,27.85185185185185,W,10.8,270.0
2025-06-06 09:00:00,14.578888888888889,121.08,31.87333333333333,E,7.2,90.0
2025-06-06 12:00:00,14.578888888888889,121.08,34.26518518518518,NNW,7.2,337.5
2025-06-06 15:00:00,14.578888888888889,121.08,15.693703703703704,NE,3.6,45.0
2025-06-06 18:00:00,14.578888888888889,121.08,22.56148148148148,N,3.6,0.0
2025-06-06 21:00:00,14.578888888888889,121.08,32.88703703703703,N,3.6,0.0
2025-06-07 00:00:00,14.578888888888889,121.08,17.992222222222225,NW,3.6,315.0
2025-06-07 00:00:00,14.578888888888889,121.08,17.992222222222225,NW,3.6,315.0
2025-06-07 03:00:00,14.578888888888889,121.08,13.908888888888889,E,3.6,90.0
2025-06-07 06:00:00,14.578888888888889,121.08,19.306666666666665,SE,3.6,135.0
2025-06-07 09:00:00,14.578888888888889,121.08,41.77222222222222,S,3.6,180.0
2025-06-07 12:00:00,14.578888888888889,121.08,50.43666666666667,CAL,0.0,
2025-06-07 15:00:00,14.578888888888889,121.08,61.24666666666667,NW,7.2,315.0
2025-06-07 18:00:00,14.578888888888889,121.08,50.41518518518519,E,3.6,90.0
2025-06-07 21:00:00,14.578888888888889,121.08,25.100740740740743,WNW,3.6,292.5
2025-06-08 00:00:00,14.578888888888889,121.08,4.8025925925925925,CAL,0.0,
2025-06-08 00:00:00,14.578888888888889,121.08,4.8025925925925925,CAL,0.0,
2025-06-08 03:00:00,14.578888888888889,121.08,2.4474074074074075,NNW,3.6,337.5
2025-06-08 06:00:00,14.578888888888889,121.08,12.498888888888887,WNW,3.6,292.5
2025-06-08 09:00:00,14.578888888888889,121.08,15.27962962962963,WSW,7.2,247.5
2025-06-08 12:00:00,14.578888888888889,121.08,17.362962962962964,SSW,3.6,202.5
2025-06-08 15:00:00,14.578888888888889,121.08,14.047777777777778,S,3.6,180.0
2025-06-08 18:00:00,14.578888888888889,121.08,34.89222222222222,E,3.6,90.0
2025-06-08 21:00:00,14.578888888888889,121.08,9.695185185185185,CAL,0.0,
2025-06-09 00:00:00,14.578888888888889,121.08,7.677037037037037,SSE,3.6,157.5
2025-06-09 00:00:00,14.578888888888889,121.08,7.677037037037037,SSE,3.6,157.5
2025-06-09 03:00:00,14.578888888888889,121.08,7.572962962962963,SSW,7.2,202.5
2025-06-09 06:00:00,14.578888888888889,121.08,28.443703703703704,SSE,7.2,157.5
2025-06-09 09:00:00,14.578888888888889,121.08,15.43888888888889,SW,7.2,225.0
2025-06-09 12:00:00,14.578888888888889,121.08,9.92962962962963,SSE,3.6,157.5
2025-06-09 15:00:00,14.578888888888889,121.08,14.39259259259259,SSW,3.6,202.5
2025-06-09 18:00:00,14.578888888888889,121.08,28.425555555555555,E,3.6,90.0
2025-06-09 21:00:00,14.578888888888889,121.08,14.101851851851851,CAL,0.0,
2025-06-10 00:00:00,14.578888888888889,121.08,6.280740740740741,NE,7.2,45.0
2025-06-10 00:00:00,14.578888888888889,121.08,6.280740740740741,NE,7.2,45.0
2025-06-10 03:00:00,14.578888888888889,121.08,10.008888888888889,SSW,7.2,202.5
2025-06-10 06:00:00,14.578888888888889,121.08,12.947037037037036,SW,7.2,225.0
2025-06-10 09:00:00,14.578888888888889,121.08,10.703703703703704,ESE,3.6,112.5
2025-06-10 12:00:00,14.578888888888889,121.08,8.050740740740741,ENE,3.6,67.5
2025-06-10 15:00:00,14.578888888888889,121.08,9.767777777777779,CAL,0.0,
2025-06-10 18:00:00,14.578888888888889,121.08,28.77777777777778,WSW,3.6,247.5
2025-06-10 21:00:00,14.578888888888889,121.08,18.553333333333335,SSE,3.6,157.5
2025-06-11 00:00:00,14.578888888888889,121.08,11.797037037037036,CAL,0.0,
2025-06-11 00:00:00,14.578888888888889,121.08,11.797037037037036,CAL,0.0,
2025-06-11 03:00:00,14.578888888888889,121.08,6.855925925925926,S,3.6,180.0
2025-06-11 06:00:00,14.578888888888889,121.08,14.066296296296297,W,7.2,270.0
2025-06-11 09:00:00,14.578888888888889,121.08,14.232962962962963,S,3.6,180.0
2025-06-11 12:00:00,14.578888888888889,121.08,10.983703703703704,SW,7.2,225.0
2025-06-11 15:00:00,14.578888888888889,121.08,23.434814814814814,ENE,3.6,67.5
2025-06-11 18:00:00,14.578888888888889,121.08,38.54296296296297,SSE,3.6,157.5
2025-06-11 21:00:00,14.578888888888889,121.08,10.007037037037037,ENE,3.6,67.5
2025-06-12 00:00:00,14.578888888888889,121.08,8.918148148148148,S,7.2,180.0
2025-06-12 00:00:00,14.578888888888889,121.08,8.918148148148148,S,7.2,180.0
2025-06-12 03:00:00,14.578888888888889,121.08,7.649629629629629,SE,7.2,135.0
2025-06-12 06:00:00,14.578888888888889,121.08,11.85925925925926,SE,7.2,135.0
2025-06-12 09:00:00,14.583333333333334,121.08,10.515185185185187,E,7.2,90.0
2025-06-12 12:00:00,14.583333333333334,121.08,12.233703703703704,SE,7.2,135.0
2025-06-12 15:00:00,14.583333333333334,121.08,19.711111111111112,CAL,0.0,
2025-06-12 18:00:00,14.58,121.08200000000001,34.72866666666667,E,3.6,90.0
2025-06-12 21:00:00,14.58,121.08200000000001,19.153000000000002,SE,3.6,135.0
2025-06-13 00:00:00,14.58,121.08200000000001,14.296,ESE,7.2,112.5
2025-06-13 00:00:00,14.58,121.08200000000001,14.296,ESE,7.2,112.5
2025-06-13 03:00:00,14.58,121.08200000000001,9.366333333333333,SE,7.2,135.0
2025-06-13 06:00:00,14.58,121.08200000000001,11.633666666666667,S,7.2,180.0
2025-06-13 09:00:00,14.58,121.08200000000001,11.030000000000001,W,3.6,270.0
2025-06-13 12:00:00,14.58,121.08200000000001,13.818333333333333,SE,7.2,135.0
2025-06-13 15:00:00,14.58,121.08200000000001,17.773,SE,3.6,135.0
2025-06-13 18:00:00,14.58,121.08200000000001,46.27366666666667,E,3.6,90.0
2025-06-13 21:00:00,14.58,121.08200000000001,19.570666666666668,NE,3.6,45.0
2025-06-14 00:00:00,14.58,121.08200000000001,14.332666666666666,ESE,3.6,112.5
2025-06-14 00:00:00,14.58,121.08200000000001,14.332666666666666,ESE,3.6,112.5
2025-06-14 03:00:00,14.58,121.08200000000001,15.361333333333333,SE,3.6,135.0
2025-06-14 06:00:00,14.58,121.08200000000001,20.548333333333336,W,7.2,270.0
2025-06-14 09:00:00,14.58,121.08200000000001,20.775666666666666,W,7.2,270.0
2025-06-14 12:00:00,14.58,121.08200000000001,22.232000000000003,SE,3.6,135.0
2025-06-14 15:00:00,14.58,121.08200000000001,18.663666666666664,SE,3.6,135.0
2025-06-14 18:00:00,14.58,121.08200000000001,41.105000000000004,SE,3.6,135.0
2025-06-14 21:00:00,14.58,121.08200000000001,14.184333333333333,NNE,3.6,22.5
2025-06-15 00:00:00,14.58,121.08200000000001,7.8116666666666665,S,3.6,180.0
2025-06-15 00:00:00,14.58,121.08200000000001,7.8116666666666665,S,3.6,180.0
2025-06-15 03:00:00,14.58,121.08200000000001,6.876666666666667,S,7.2,180.0
2025-06-15 06:00:00,14.58,121.08200000000001,9.925333333333333,W,3.6,270.0
2025-06-15 09:00:00,14.58,121.08200000000001,12.106,SSW,3.6,202.5
2025-06-15 12:00:00,14.58,121.08200000000001,13.913333333333334,E,3.6,90.0
2025-06-15 15:00:00,14.58,121.08200000000001,15.26,NE,3.6,45.0
2025-06-15 18:00:00,14.58,121.08200000000001,27.39766666666667,CAL,0.0,
2025-06-15 21:00:00,14.58,121.08200000000001,22.735333333333333,CAL,0.0,
2025-06-16 00:00:00,14.58,121.08200000000001,11.796333333333333,E,7.2,90.0
2025-06-16 00:00:00,14.58,121.08200000000001,11.796333333333333,E,7.2,90.0
2025-06-16 03:00:00,14.58,121.08200000000001,13.511666666666667,E,7.2,90.0
2025-06-16 06:00:00,14.58,121.08200000000001,14.176,NNW,7.2,337.5
2025-06-16 09:00:00,14.58,121.08200000000001,14.929666666666666,N,3.6,0.0
2025-06-16 12:00:00,14.58,121.08200000000001,14.049333333333333,E,3.6,90.0
2025-06-16 15:00:00,14.58,121.08200000000001,16.00766666666667,E,3.6,90.0
2025-06-16 18:00:00,14.58,121.08200000000001,16.973,CAL,0.0,
2025-06-16 21:00:00,14.58,121.08200000000001,11.362666666666666,CAL,0.0,
2025-06-17 00:00:00,14.58,121.08200000000001,9.706999999999999,NE,3.6,45.0
2025-06-17 00:00:00,14.58,121.08200000000001,9.706999999999999,NE,3.6,45.0
2025-06-17 03:00:00,14.58,121.08200000000001,11.321666666666667,SE,7.2,135.0
2025-06-17 06:00:00,14.58,121.08200000000001,15.713666666666667,SE,3.6,135.0
2025-06-17 09:00:00,14.58,121.08200000000001,16.60333333333333,WSW,3.6,247.5
2025-06-17 12:00:00,14.58,121.08200000000001,12.123,E,3.6,90.0
2025-06-17 15:00:00,14.58,121.08357142857143,13.790000000000001,NNE,3.6,22.5
2025-06-17 18:00:00,14.58,121.08444444444443,28.987037037037037,NNE,3.6,22.5
2025-06-17 21:00:00,14.58,121.08444444444443,21.944814814814816,CAL,0.0,
2025-06-18 00:00:00,14.58,121.08444444444443,7.655925925925926,ESE,3.6,112.5
2025-06-18 00:00:00,14.58,121.08444444444443,7.655925925925926,ESE,3.6,112.5
2025-06-18 03:00:00,14.58,121.08444444444443,10.289259259259259,S,7.2,180.0
2025-06-18 06:00:00,14.58,121.08444444444443,14.803703703703704,SSE,7.2,157.5
2025-06-18 09:00:00,14.58,121.08444444444443,13.005185185185185,S,7.2,180.0
2025-06-18 12:00:00,14.58,121.08444444444443,11.066296296296297,WSW,3.6,247.5
2025-06-18 15:00:00,14.58,121.08444444444443,23.974444444444444,ENE,3.6,67.5
2025-06-18 18:00:00,14.58,121.08444444444443,45.59814814814815,NE,3.6,45.0
2025-06-18 21:00:00,14.58,121.08444444444443,23.055555555555557,NNW,3.6,337.5
2025-06-19 00:00:00,14.58,121.08444444444443,25.63074074074074,NNE,3.6,22.5
2025-06-19 00:00:00,14.58,121.08444444444443,25.63074074074074,NNE,3.6,22.5
2025-06-19 03:00:00,14.58,121.08444444444443,20.484814814814815,E,7.2,90.0
2025-06-19 06:00:00,14.58,121.08444444444443,27.177777777777777,SE,7.2,135.0
2025-06-19 09:00:00,14.58,121.08444444444443,17.223703703703706,E,3.6,90.0
2025-06-19 12:00:00,14.58,121.08444444444443,9.61111111111111,ESE,3.6,112.5
2025-06-19 15:00:00,14.58,121.08444444444443,14.116296296296296,NE,3.6,45.0
2025-06-19 18:00:00,14.58,121.08444444444443,40.80444444444444,E,3.6,90.0
2025-06-19 21:00:00,14.58,121.08444444444443,30.902592592592594,S,3.6,180.0
2025-06-20 00:00:00,14.58,121.08444444444443,21.642222222222223,ESE,3.6,112.5
2025-06-20 00:00:00,14.58,121.08444444444443,21.642222222222223,ESE,3.6,112.5
2025-06-20 03:00:00,14.58,121.08444444444443,15.604444444444445,SE,3.6,135.0
2025-06-20 06:00:00,14.58,121.08444444444443,17.44851851851852,WSW,3.6,247.5
2025-06-20 09:00:00,14.58,121.08444444444443,15.57777777777778,E,3.6,90.0
2025-06-20 12:00:00,14.58,121.08444444444443,11.696666666666667,SSW,3.6,202.5
2025-06-20 15:00:00,14.578800000000001,121.0848,13.013599999999999,N,3.6,0.0
2025-06-20 18:00:00,14.575714285714287,121.08571428571427,19.37904761904762,N,3.6,0.0
2025-06-20 21:00:00,14.575714285714287,121.08571428571427,13.97142857142857,CAL,0.0,
2025-06-21 00:00:00,14.575714285714287,121.08571428571427,15.748571428571429,S,3.6,180.0
2025-06-21 00:00:00,14.575714285714287,121.08571428571427,15.748571428571429,S,3.6,180.0
2025-06-21 03:00:00,14.575714285714287,121.08571428571427,15.338571428571429,SSW,7.2,202.5
2025-06-21 06:00:00,14.575714285714287,121.08571428571427,19.141428571428573,SE,7.2,135.0
2025-06-21 09:00:00,14.575714285714287,121.08571428571427,13.641428571428573,W,7.2,270.0
2025-06-21 12:00:00,14.575714285714287,121.08571428571427,14.883809523809523,ENE,3.6,67.5
2025-06-21 15:00:00,14.575714285714287,121.08571428571427,14.272380952380953,ESE,3.6,112.5
2025-06-21 18:00:00,14.575000000000001,121.08666666666666,16.288333333333334,N,3.6,0.0
2025-06-21 21:00:00,14.575000000000001,121.08666666666666,21.635,CAL,0.0,
2025-06-22 00:00:00,14.575000000000001,121.08666666666666,19.689444444444447,NNW,7.2,337.5
2025-06-22 00:00:00,14.575000000000001,121.08666666666666,19.689444444444447,NNW,7.2,337.5
2025-06-22 03:00:00,14.575000000000001,121.08666666666666,6.773333333333333,NNW,3.6,337.5
2025-06-22 06:00:00,14.575000000000001,121.08666666666666,16.167777777777776,WSW,7.2,247.5
2025-06-22 09:00:00,14.5755,121.08599999999998,29.1775,CAL,0.0,
2025-06-22 12:00:00,14.575714285714287,121.08571428571427,26.944285714285716,CAL,0.0,
2025-06-22 15:00:00,14.575714285714287,121.08571428571427,10.471904761904762,SE,3.6,135.0
2025-06-22 18:00:00,14.58,121.08333333333333,25.852777777777778,N,3.6,0.0
2025-06-22 21:00:00,14.58,121.08333333333333,11.134444444444444,NNE,3.6,22.5
2025-06-23 00:00:00,14.58,121.08333333333333,9.913333333333334,WNW,3.6,292.5
2025-06-23 00:00:00,14.58,121.08333333333333,9.913333333333334,WNW,3.6,292.5
2025-06-23 03:00:00,14.58,121.08333333333333,7.682777777777777,WNW,3.6,292.5
2025-06-23 06:00:00,14.58,121.08333333333333,9.895555555555555,NW,7.2,315.0
2025-06-23 09:00:00,14.58,121.08333333333333,19.930555555555557,CAL,0.0,
2025-06-23 12:00:00,14.58,121.08333333333333,31.85388888888889,SE,3.6,135.0
2025-06-23 15:00:00,14.578000000000001,121.08,10.25,CAL,0.0,
2025-06-23 18:00:00,14.578000000000001,121.08,14.295333333333334,CAL,0.0,
2025-06-23 21:00:00,14.578000000000001,121.08,14.198666666666666,CAL,0.0,
2025-06-24 00:00:00,14.578000000000001,121.08,14.173333333333334,SE,7.2,135.0
2025-06-24 00:00:00,14.578000000000001,121.08,14.173333333333334,SE,7.2,135.0
2025-06-24 03:00:00,14.578000000000001,121.08,10.858666666666666,SE,10.8,135.0
2025-06-24 06:00:00,14.578000000000001,121.08,11.396666666666667,S,10.8,180.0
2025-06-24 09:00:00,14.578333333333335,121.07666666666667,9.735555555555557,E,7.2,90.0
2025-06-24 12:00:00,14.578333333333335,121.07666666666667,11.72,SE,3.6,135.0
2025-06-24 15:00:00,14.578333333333335,121.07666666666667,11.269444444444444,E,3.6,90.0
2025-06-24 18:00:00,14.578333333333335,121.07666666666667,15.905555555555557,E,3.6,90.0
2025-06-24 21:00:00,14.578333333333335,121.07666666666667,13.747777777777777,CAL,0.0,
2025-06-25 00:00:00,14.578333333333335,121.07666666666667,10.070555555555556,NE,3.6,45.0
2025-06-25 00:00:00,14.578333333333335,121.07666666666667,10.070555555555556,NE,3.6,45.0
2025-06-25 03:00:00,14.578333333333335,121.07666666666667,8.506111111111112,WSW,3.6,247.5
2025-06-25 06:00:00,14.578333333333335,121.07666666666667,14.944444444444445,WNW,10.8,292.5
2025-06-25 09:00:00,14.578333333333335,121.07666666666667,12.455555555555556,W,7.2,270.0
2025-06-25 12:00:00,14.578333333333335,121.07666666666667,14.63388888888889,E,3.6,90.0
2025-06-25 15:00:00,14.578333333333335,121.07666666666667,15.801666666666668,E,3.6,90.0
2025-06-25 18:00:00,14.578333333333335,121.07666666666667,16.302222222222223,NE,3.6,45.0
2025-06-25 21:00:00,14.578333333333335,121.07666666666667,11.945555555555554,E,3.6,90.0
2025-06-26 00:00:00,14.578333333333335,121.07666666666667,7.787777777777778,E,7.2,90.0
2025-06-26 00:00:00,14.578333333333335,121.07666666666667,7.787777777777778,E,7.2,90.0
2025-06-26 03:00:00,14.578333333333335,121.07666666666667,9.267777777777777,SSW,3.6,202.5
2025-06-26 06:00:00,14.578333333333335,121.07666666666667,14.345555555555556,W,7.2,270.0
2025-06-26 09:00:00,14.578333333333335,121.07666666666667,16.626666666666665,W,7.2,270.0
2025-06-26 12:00:00,14.578333333333335,121.07666666666667,12.794444444444444,S,3.6,180.0
2025-06-26 15:00:00,14.578333333333335,121.07666666666667,10.11111111111111,E,3.6,90.0
2025-06-26 18:00:00,14.578333333333335,121.07666666666667,8.689444444444444,E,3.6,90.0
2025-06-26 21:00:00,14.574000000000002,121.074,7.038666666666667,NE,3.6,45.0
2025-06-27 00:00:00,14.574000000000002,121.074,3.622666666666667,NW,3.6,315.0
2025-06-27 00:00:00,14.574000000000002,121.074,3.622666666666667,NW,3.6,315.0
2025-06-27 03:00:00,14.574000000000002,121.074,4.374,W,3.6,270.0
2025-06-27 06:00:00,14.574000000000002,121.074,7.064666666666667,WSW,10.8,247.5
2025-06-27 09:00:00,14.574000000000002,121.074,13.890666666666668,W,7.2,270.0
2025-06-27 12:00:00,14.574000000000002,121.074,13.318000000000001,SSW,7.2,202.5
2025-06-27 15:00:00,14.574000000000002,121.074,9.897333333333334,E,7.2,90.0
2025-06-27 18:00:00,14.574000000000002,121.074,8.450666666666667,NE,3.6,45.0
2025-06-27 21:00:00,14.574000000000002,121.074,5.691333333333334,CAL,0.0,
2025-06-28 00:00:00,14.574000000000002,121.074,3.496,NE,3.6,45.0
2025-06-28 00:00:00,14.574000000000002,121.074,3.496,NE,3.6,45.0
2025-06-28 03:00:00,14.574000000000002,121.074,4.14,W,3.6,270.0
2025-06-28 06:00:00,14.574000000000002,121.074,11.346666666666666,W,7.2,270.0
2025-06-28 09:00:00,14.574000000000002,121.074,12.879999999999999,SW,7.2,225.0
2025-06-28 12:00:00,14.574000000000002,121.074,12.058,ESE,7.2,112.5
2025-06-28 15:00:00,14.574000000000002,121.074,18.16,SE,3.6,135.0
2025-06-28 18:00:00,14.574000000000002,121.074,18.995333333333335,E,3.6,90.0
2025-06-28 21:00:00,14.574000000000002,121.074,6.482666666666666,CAL,0.0,
2025-06-29 00:00:00,14.574000000000002,121.074,5.408666666666666,ESE,3.6,112.5
2025-06-29 00:00:00,14.574000000000002,121.074,5.408666666666666,ESE,3.6,112.5
2025-06-29 03:00:00,14.574000000000002,121.074,8.845333333333334,SW,7.2,225.0
2025-06-29 06:00:00,14.574000000000002,121.074,8.228666666666667,NE,3.6,45.0
2025-06-29 09:00:00,14.573571428571428,121.07357142857143,10.320000000000002,ESE,3.6,112.5
2025-06-29 12:00:00,14.574000000000002,121.074,10.087333333333333,W,3.6,270.0
2025-06-29 15:00:00,14.574000000000002,121.074,20.881333333333334,CAL,0.0,
2025-06-29 18:00:00,14.574000000000002,121.074,21.574666666666666,ESE,3.6,112.5
2025-06-29 21:00:00,14.574000000000002,121.074,18.21333333333333,SE,3.6,135.0
2025-06-30 00:00:00,14.574000000000002,121.074,16.931333333333335,NNW,3.6,337.5
2025-06-30 00:00:00,14.574000000000002,121.074,16.931333333333335,NNW,3.6,337.5
2025-06-30 03:00:00,14.574000000000002,121.074,13.234666666666667,NW,7.2,315.0
2025-06-30 06:00:00,14.574000000000002,121.074,17.116666666666667,WSW,10.8,247.5
2025-06-30 09:00:00,14.574000000000002,121.074,18.154666666666667,SE,3.6,135.0
2025-06-30 12:00:00,14.574000000000002,121.074,14.279333333333334,SSW,3.6,202.5
2025-06-30 15:00:00,14.578333333333335,121.07666666666667,15.288888888888888,CAL,0.0,
2025-06-30 18:00:00,14.578333333333335,121.07666666666667,14.077222222222222,CAL,0.0,
2025-06-30 21:00:00,14.578333333333335,121.07666666666667,9.464444444444446,E,3.6,90.0
2025-07-01 00:00:00,14.578333333333335,121.07666666666667,14.996111111111112,E,3.6,90.0
2025-07-01 00:00:00,14.578333333333335,121.07666666666667,14.996111111111112,E,3.6,90.0
2025-07-01 03:00:00,14.578333333333335,121.07666666666667,11.835,WNW,7.2,292.5
2025-07-01 06:00:00,14.578333333333335,121.07666666666667,13.866111111111111,WSW,10.8,247.5
2025-07-01 09:00:00,14.578333333333335,121.07666666666667,15.174444444444443,SSW,7.2,202.5
2025-07-01 12:00:00,14.578333333333335,121.07666666666667,12.761111111111111,NE,3.6,45.0
2025-07-01 15:00:00,14.578333333333335,121.07666666666667,22.791666666666668,NNW,10.8,337.5
2025-07-01 18:00:00,14.578333333333335,121.07666666666667,53.48166666666667,CAL,0.0,
2025-07-01 21:00:00,14.578333333333335,121.07666666666667,14.68222222222222,NW,3.6,315.0
2025-07-02 00:00:00,14.578333333333335,121.07666666666667,7.821666666666666,CAL,0.0,
2025-07-02 00:00:00,14.578333333333335,121.07666666666667,7.821666666666666,CAL,0.0,
2025-07-02 03:00:00,14.578333333333335,121.07666666666667,8.923333333333334,W,3.6,270.0
2025-07-02 06:00:00,14.578333333333335,121.07666666666667,9.69888888888889,W,7.2,270.0
2025-07-02 09:00:00,14.58,121.08,15.122857142857143,SW,3.6,225.0
2025-07-02 12:00:00,14.58,121.08,16.03857142857143,W,7.2,270.0
2025-07-02 15:00:00,14.58,121.08,26.012857142857143,SE,3.6,135.0
2025-07-02 18:00:00,14.58,121.08,36.166666666666664,S,3.6,180.0
2025-07-02 21:00:00,14.58,121.08,19.291428571428572,WNW,3.6,292.5
2025-07-03 00:00:00,14.58,121.08,4.667142857142857,SSE,3.6,157.5
2025-07-03 00:00:00,14.58,121.08,4.667142857142857,SSE,3.6,157.5
2025-07-03 03:00:00,14.58,121.08,4.631904761904762,WNW,7.2,292.5
2025-07-03 06:00:00,14.58,121.08,3.7304761904761907,W,7.2,270.0
2025-07-03 09:00:00,14.58,121.08,6.196190476190476,SW,7.2,225.0
2025-07-03 12:00:00,14.58,121.08,6.054285714285714,W,3.6,270.0
2025-07-03 15:00:00,14.58,121.08,7.768571428571428,SE,3.6,135.0
2025-07-03 18:00:00,14.58,121.08,7.851904761904761,SE,3.6,135.0
2025-07-03 21:00:00,14.58,121.08,7.518571428571428,SE,3.6,135.0
2025-07-04 00:00:00,14.58,121.08,7.0980952380952385,E,3.6,90.0
2025-07-04 00:00:00,14.58,121.08,7.0980952380952385,E,3.6,90.0
2025-07-04 03:00:00,14.58,121.08,10.936666666666666,SSE,3.6,157.5
2025-07-04 06:00:00,14.58,121.08,9.05952380952381,WSW,10.8,247.5
2025-07-04 09:00:00,14.58,121.08,11.542857142857143,S,7.2,180.0
2025-07-04 12:00:00,14.58,121.08,11.261428571428572,S,3.6,180.0
2025-07-04 15:00:00,14.58,121.08,8.129999999999999,E,3.6,90.0
2025-07-04 18:00:00,14.58,121.08,8.44095238095238,S,3.6,180.0
2025-07-04 21:00:00,14.58,121.08,12.496190476190478,E,3.6,90.0
2025-07-05 00:00:00,14.58,121.08,15.539523809523809,SW,3.6,225.0
2025-07-05 00:00:00,14.58,121.08,15.539523809523809,SW,3.6,225.0
2025-07-05 03:00:00,14.58,121.08,22.721904761904764,SW,10.8,225.0
2025-07-05 06:00:00,14.58,121.08,16.623809523809523,NE,3.6,45.0
2025-07-05 09:00:00,14.58,121.08,11.626666666666667,ENE,3.6,67.5
2025-07-05 12:00:00,14.58,121.08,7.947142857142857,SSW,3.6,202.5
2025-07-05 15:00:00,14.58,121.08,44.46619047619048,SE,3.6,135.0
2025-07-05 18:00:00,14.58,121.08,26.375238095238096,CAL,0.0,
2025-07-05 21:00:00,14.58,121.08,15.75952380952381,ESE,3.6,112.5
2025-07-06 00:00:00,14.58,121.08,11.737619047619049,SW,3.6,225.0
2025-07-06 00:00:00,14.58,121.08,11.737619047619049,SW,3.6,225.0
2025-07-06 03:00:00,14.58,121.08,16.332857142857144,SW,10.8,225.0
2025-07-06 06:00:00,14.58,121.08,14.366666666666665,SW,3.6,225.0
2025-07-06 09:00:00,14.58,121.08,9.674761904761905,S,7.2,180.0
